case_label,variant,model,scenario,fn_cost,fp_cost,retention_rate,threshold,expected_net_value,tp,fp,fn,tn,recall,precision,f1
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.52,-194760.0,41,455,68,1124,0.3761467889908257,0.08266129032258064,0.13553719008264462
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.53,-186120.0,33,407,76,1172,0.30275229357798167,0.075,0.12021857923497267
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.54,-153360.0,28,339,81,1240,0.25688073394495414,0.07629427792915532,0.11764705882352941
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.55,-141120.0,24,304,85,1275,0.22018348623853212,0.07317073170731707,0.10983981693363844
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.56,-115560.0,21,255,88,1324,0.1926605504587156,0.07608695652173914,0.10909090909090909
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.57,-101880.0,17,218,92,1361,0.1559633027522936,0.07234042553191489,0.09883720930232558
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.58,-82800.0,16,187,93,1392,0.14678899082568808,0.07881773399014778,0.10256410256410256
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.59,-58680.0,15,149,94,1430,0.13761467889908258,0.09146341463414634,0.10989010989010989
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.6,-44640.0,12,116,97,1463,0.11009174311926606,0.09375,0.10126582278481013
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.61,-43920.0,10,106,99,1473,0.09174311926605505,0.08620689655172414,0.08888888888888889
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.62,-32760.0,9,86,100,1493,0.08256880733944955,0.09473684210526316,0.08823529411764706
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.63,-32040.0,5,67,104,1512,0.045871559633027525,0.06944444444444445,0.055248618784530384
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.64,-28800.0,4,58,105,1521,0.03669724770642202,0.06451612903225806,0.04678362573099415
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.65,-18720.0,4,44,105,1535,0.03669724770642202,0.08333333333333333,0.050955414012738856
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.66,-12600.0,3,31,106,1548,0.027522935779816515,0.08823529411764706,0.04195804195804196
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.67,-8280.0,3,25,106,1554,0.027522935779816515,0.10714285714285714,0.043795620437956206
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.68,-7920.0,2,20,107,1559,0.01834862385321101,0.09090909090909091,0.030534351145038167
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.69,-7560.0,1,15,108,1564,0.009174311926605505,0.0625,0.016
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.7,-3240.0,1,9,108,1570,0.009174311926605505,0.1,0.01680672268907563
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.71,-2520.0,1,8,108,1571,0.009174311926605505,0.1111111111111111,0.01694915254237288
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.72,-2520.0,1,8,108,1571,0.009174311926605505,0.1111111111111111,0.01694915254237288
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.73,-2520.0,1,8,108,1571,0.009174311926605505,0.1111111111111111,0.01694915254237288
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.74,-1080.0,1,6,108,1573,0.009174311926605505,0.14285714285714285,0.017241379310344827
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.75,360.0,1,4,108,1575,0.009174311926605505,0.2,0.017543859649122806
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.76,-1440.0,0,2,109,1577,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.77,-720.0,0,1,109,1578,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.78,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.79,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.8,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.81,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.82,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.83,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.84,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.85,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.86,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.87,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.88,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.89,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.9,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.91,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.92,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.93,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.94,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.95,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.96,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.97,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.98,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,budget_limited_high_campaign_cost,5400.0,720.0,0.6,0.99,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.01,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.02,-110760.0,109,1577,0,2,1.0,0.06465005931198102,0.12144846796657381
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.03,-110400.0,109,1574,0,5,1.0,0.0647653000594177,0.12165178571428571
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.04,-110280.0,109,1573,0,6,1.0,0.06480380499405469,0.12171970965940815
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.05,-110160.0,109,1572,0,7,1.0,0.06484235574063058,0.1217877094972067
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.06,-109800.0,109,1569,0,10,1.0,0.06495828367103695,0.12199216564073867
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.07,-109440.0,109,1566,0,13,1.0,0.06507462686567164,0.12219730941704036
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.08,-108600.0,109,1559,0,20,1.0,0.06534772182254196,0.12267867191896455
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.09,-109440.0,107,1554,2,25,0.981651376146789,0.06441902468392535,0.12090395480225989
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.1,-108240.0,107,1544,2,35,0.981651376146789,0.06480920654149,0.1215909090909091
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.11,-108000.0,107,1542,2,37,0.981651376146789,0.06488781079442087,0.1217292377701934
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.12,-107880.0,107,1541,2,38,0.981651376146789,0.06492718446601942,0.1217985202048947
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.13,-107640.0,107,1539,2,40,0.981651376146789,0.06500607533414338,0.12193732193732194
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.14,-107040.0,107,1534,2,45,0.981651376146789,0.06520414381474711,0.12228571428571429
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.15,-107760.0,105,1528,4,51,0.963302752293578,0.06429883649724434,0.12055109070034443
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.16,-107040.0,105,1522,4,57,0.963302752293578,0.0645359557467732,0.12096774193548387
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.17,-106800.0,104,1514,5,65,0.9541284403669725,0.06427688504326329,0.12044006948465547
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.18,-106680.0,102,1501,7,78,0.9357798165137615,0.06363069245165315,0.1191588785046729
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.19,-105720.0,102,1493,7,86,0.9357798165137615,0.06394984326018809,0.11971830985915492
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.2,-105600.0,101,1486,8,93,0.926605504587156,0.06364209199747953,0.11910377358490566
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.21,-104040.0,101,1473,8,106,0.926605504587156,0.06416772554002541,0.12002376708259062
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.22,-103920.0,99,1460,10,119,0.908256880733945,0.06350224502886466,0.11870503597122302
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.23,-102960.0,98,1446,11,133,0.8990825688073395,0.06347150259067358,0.11857229280096794
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.24,-102360.0,97,1435,12,144,0.8899082568807339,0.06331592689295039,0.1182205971968312
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.25,-101280.0,95,1414,14,165,0.8715596330275229,0.06295559973492379,0.11742892459826947
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.26,-99840.0,94,1396,15,183,0.8623853211009175,0.06308724832214765,0.11757348342714197
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.27,-99360.0,92,1380,17,199,0.8440366972477065,0.0625,0.116382036685642
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.28,-97560.0,92,1365,17,214,0.8440366972477065,0.06314344543582705,0.11749680715197956
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.29,-96360.0,92,1355,17,224,0.8440366972477065,0.0635798203178991,0.11825192802056556
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.3,-95160.0,91,1339,18,240,0.8348623853211009,0.06363636363636363,0.11825860948667966
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.31,-91560.0,91,1309,18,270,0.8348623853211009,0.065,0.12060967528164347
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.32,-88440.0,91,1283,18,296,0.8348623853211009,0.06622998544395925,0.1227242076871207
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.33,-85560.0,91,1259,18,320,0.8348623853211009,0.0674074074074074,0.1247429746401645
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.34,-81480.0,91,1225,18,354,0.8348623853211009,0.06914893617021277,0.12771929824561404
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.35,-77160.0,91,1189,18,390,0.8348623853211009,0.07109375,0.13102951763858892
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.36,-72840.0,91,1153,18,426,0.8348623853211009,0.07315112540192927,0.1345158906134516
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.37,-70200.0,88,1113,21,466,0.8073394495412844,0.07327227310574522,0.13435114503816795
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.38,-67440.0,84,1066,25,513,0.7706422018348624,0.07304347826086957,0.13343923749007147
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.39,-64680.0,81,1025,28,554,0.7431192660550459,0.07323688969258589,0.13333333333333333
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.4,-62640.0,77,984,32,595,0.7064220183486238,0.07257304429783223,0.13162393162393163
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.41,-60000.0,75,950,34,629,0.6880733944954128,0.07317073170731707,0.13227513227513227
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.42,-57360.0,73,916,36,663,0.6697247706422018,0.07381193124368049,0.13296903460837886
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.43,-54960.0,70,878,39,701,0.6422018348623854,0.07383966244725738,0.13245033112582782
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.44,-52440.0,67,839,42,740,0.6146788990825688,0.0739514348785872,0.13201970443349753
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.45,-48240.0,65,792,44,787,0.5963302752293578,0.07584597432905485,0.13457556935817805
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.46,-43560.0,63,741,46,838,0.5779816513761468,0.07835820895522388,0.1380065717415115
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.47,-41040.0,58,690,51,889,0.5321100917431193,0.07754010695187166,0.1353558926487748
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.48,-37560.0,57,655,52,924,0.5229357798165137,0.0800561797752809,0.13885505481120586
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.49,-35880.0,52,611,57,968,0.47706422018348627,0.0784313725490196,0.13471502590673576
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.5,-32040.0,47,549,62,1030,0.43119266055045874,0.07885906040268456,0.13333333333333333
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.51,-30000.0,43,508,66,1071,0.3944954128440367,0.0780399274047187,0.1303030303030303
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.52,-25080.0,41,455,68,1124,0.3761467889908257,0.08266129032258064,0.13553719008264462
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.53,-25080.0,33,407,76,1172,0.30275229357798167,0.075,0.12021857923497267
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.54,-20520.0,28,339,81,1240,0.25688073394495414,0.07629427792915532,0.11764705882352941
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.55,-19200.0,24,304,85,1275,0.22018348623853212,0.07317073170731707,0.10983981693363844
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.56,-15480.0,21,255,88,1324,0.1926605504587156,0.07608695652173914,0.10909090909090909
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.57,-13920.0,17,218,92,1361,0.1559633027522936,0.07234042553191489,0.09883720930232558
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.58,-10920.0,16,187,93,1392,0.14678899082568808,0.07881773399014778,0.10256410256410256
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.59,-7080.0,15,149,94,1430,0.13761467889908258,0.09146341463414634,0.10989010989010989
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.6,-5280.0,12,116,97,1463,0.11009174311926606,0.09375,0.10126582278481013
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.61,-5520.0,10,106,99,1473,0.09174311926605505,0.08620689655172414,0.08888888888888889
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.62,-3840.0,9,86,100,1493,0.08256880733944955,0.09473684210526316,0.08823529411764706
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.63,-4440.0,5,67,104,1512,0.045871559633027525,0.06944444444444445,0.055248618784530384
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.64,-4080.0,4,58,105,1521,0.03669724770642202,0.06451612903225806,0.04678362573099415
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.65,-2400.0,4,44,105,1535,0.03669724770642202,0.08333333333333333,0.050955414012738856
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.66,-1560.0,3,31,106,1548,0.027522935779816515,0.08823529411764706,0.04195804195804196
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.67,-840.0,3,25,106,1554,0.027522935779816515,0.10714285714285714,0.043795620437956206
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.68,-960.0,2,20,107,1559,0.01834862385321101,0.09090909090909091,0.030534351145038167
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.69,-1080.0,1,15,108,1564,0.009174311926605505,0.0625,0.016
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.7,-360.0,1,9,108,1570,0.009174311926605505,0.1,0.01680672268907563
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.71,-240.0,1,8,108,1571,0.009174311926605505,0.1111111111111111,0.01694915254237288
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.72,-240.0,1,8,108,1571,0.009174311926605505,0.1111111111111111,0.01694915254237288
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.73,-240.0,1,8,108,1571,0.009174311926605505,0.1111111111111111,0.01694915254237288
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.74,0.0,1,6,108,1573,0.009174311926605505,0.14285714285714285,0.017241379310344827
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.75,240.0,1,4,108,1575,0.009174311926605505,0.2,0.017543859649122806
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.76,-240.0,0,2,109,1577,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.77,-120.0,0,1,109,1578,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.78,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.79,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.8,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.81,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.82,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.83,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.84,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.85,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.86,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.87,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.88,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.89,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.9,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.91,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.92,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.93,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.94,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.95,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.96,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.97,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.98,0.0,0,0,109,1579,0.0,0.0,0.0
CatBoost_native_with_zip,with_billing_zip,CatBoost_native_categorical,small_business_value,1200.0,120.0,0.6,0.99,0.0,0,0,109,1579,0.0,0.0,0.0
