variant,family,model_name,train_kind,threshold,f1,f2,recall,precision,accuracy,balanced_accuracy,roc_auc,pr_auc,mcc,tp,fp,fn,tn,predicted_positive_rate
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.5,0.14726027397260275,0.28762541806020064,0.7889908256880734,0.08120868744098206,0.4096028452874926,0.5861937651887769,0.5957227241543703,0.08650569034392913,0.08766874599476207,86,973,23,605,0.6277415530527564
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.51,0.1400709219858156,0.27147766323024053,0.7247706422018348,0.0775269872423945,0.42501481920569056,0.5645399472099162,0.5957227241543703,0.08650569034392913,0.0648858542483361,79,940,30,638,0.6040308239478364
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.52,0.14115490375802017,0.27150916784203105,0.7064220183486238,0.07841140529531568,0.44457617071724953,0.5664556226090394,0.5957227241543703,0.08650569034392913,0.06624882391651811,77,905,32,673,0.5820983995257855
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.53,0.1450381679389313,0.27636363636363637,0.6972477064220184,0.08093716719914804,0.46887966804979253,0.5751764514366112,0.5957227241543703,0.08650569034392913,0.07440377500837485,76,863,33,715,0.5566093657379965
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.54,0.1450980392156863,0.2746844840386043,0.6788990825688074,0.08122941822173436,0.4831061055127445,0.5742404158091186,0.5957227241543703,0.08650569034392913,0.07323979003505773,74,837,35,741,0.5400118553645524
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.55,0.1469387755102041,0.2754399387911247,0.6605504587155964,0.08266360505166476,0.5044457617071725,0.5771066615504471,0.5957227241543703,0.08650569034392913,0.07586378159977722,72,799,37,779,0.5163011262596325
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.56,0.14526315789473684,0.2701644479248238,0.6330275229357798,0.08204518430439953,0.5186721991701245,0.5719003267403867,0.5957227241543703,0.08650569034392913,0.07070407235064041,69,772,40,806,0.4985180794309425
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.57,0.14905450500556172,0.2732463295269168,0.6146788990825688,0.08481012658227848,0.5465323058684054,0.5782519970698015,0.5957227241543703,0.08650569034392913,0.07710497610217804,67,723,42,855,0.46828689982216953
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.58,0.14571092831962398,0.2631578947368421,0.5688073394495413,0.08355795148247978,0.5690574985180794,0.5689410588248974,0.5957227241543703,0.08650569034392913,0.06828995654629154,62,680,47,898,0.43983402489626555
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.59,0.14993646759847523,0.26481149012567323,0.5412844036697247,0.08702064896755163,0.6034380557202134,0.5745078545598307,0.5957227241543703,0.08650569034392913,0.07472025961294373,59,619,50,959,0.4018968583283936
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.6,0.1402002861230329,0.2387914230019493,0.44954128440366975,0.08305084745762711,0.6437462951985774,0.5533511238241416,0.5957227241543703,0.08650569034392913,0.05500611805642682,49,541,60,1037,0.34973325429756963
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.61,0.1464968152866242,0.24083769633507854,0.42201834862385323,0.08863198458574181,0.6822762299940723,0.5611359170242207,0.5957227241543703,0.08650569034392913,0.06513104925359796,46,473,63,1105,0.3076467101363367
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.62,0.14285714285714285,0.2254791431792559,0.3669724770642202,0.08869179600886919,0.7154712507409603,0.5532581016499809,0.5957227241543703,0.08650569034392913,0.05916773167911437,40,411,69,1167,0.2673384706579727
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.63,0.13793103448275862,0.202275600505689,0.29357798165137616,0.09014084507042254,0.7628927089508002,0.5444442506482483,0.5957227241543703,0.08650569034392913,0.053610029142293895,32,323,77,1255,0.2104327208061648
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.64,0.13895781637717122,0.1917808219178082,0.25688073394495414,0.09523809523809523,0.7943094250148192,0.5441564632969385,0.5957227241543703,0.08650569034392913,0.05723237943102157,28,266,81,1312,0.17427385892116182
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.65,0.1402439024390244,0.17557251908396945,0.21100917431192662,0.1050228310502283,0.8328393598103142,0.5434006581318822,0.5957227241543703,0.08650569034392913,0.06349038697400242,23,196,86,1382,0.12981624184943688
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.66,0.12274368231046931,0.14072847682119205,0.1559633027522936,0.10119047619047619,0.8559573206876111,0.5301362774851456,0.5957227241543703,0.08650569034392913,0.04948263547216155,17,151,92,1427,0.0995850622406639
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.67,0.0821917808219178,0.08241758241758242,0.08256880733944955,0.08181818181818182,0.8808535862477771,0.5092818688154789,0.5957227241543703,0.08650569034392913,0.018485022387439487,9,101,100,1477,0.06520450503852994
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.68,0.06315789473684211,0.058027079303675046,0.05504587155963303,0.07407407407407407,0.8944872554831061,0.5037586772246834,0.5957227241543703,0.08650569034392913,0.008644034599427931,6,75,103,1503,0.048014226437462955
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.69,0.058823529411764705,0.05030181086519115,0.045871559633027525,0.08196721311475409,0.9051570835803201,0.5051918000953477,0.5957227241543703,0.08650569034392913,0.01367380927595373,5,56,104,1522,0.03615886188500297
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.7,0.0410958904109589,0.03171247357293869,0.027522935779816515,0.08108108108108109,0.91701244813278,0.5029883373449145,0.5957227241543703,0.08650569034392913,0.010031907801526064,3,34,106,1544,0.021932424422050976
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.71,0.043478260869565216,0.03225806451612903,0.027522935779816515,0.10344827586206896,0.921754593953764,0.5055231915907955,0.5957227241543703,0.08650569034392913,0.020892749177660437,3,26,106,1552,0.017190278601066984
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.72,0.016129032258064516,0.011086474501108648,0.009174311926605505,0.06666666666666667,0.9276822762299941,0.5001511610330113,0.5957227241543703,0.08650569034392913,0.0007917222115955239,1,14,108,1564,0.00889152341434499
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.73,0.016666666666666666,0.011185682326621925,0.009174311926605505,0.09090909090909091,0.9300533491404861,0.5014185881559516,0.5957227241543703,0.08650569034392913,0.008666020735855297,1,10,108,1568,0.006520450503852994
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.74,0.017391304347826087,0.011312217194570135,0.009174311926605505,0.16666666666666666,0.9330171902786011,0.5030028720596272,0.5957227241543703,0.08650569034392913,0.02480127975753516,1,5,108,1573,0.0035566093657379964
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.75,0.0,0.0,0.0,0.0,0.9336099585062241,0.4990494296577947,0.5957227241543703,0.08650569034392913,-0.011093008181869195,0,3,109,1575,0.0017783046828689982
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.76,0.0,0.0,0.0,0.0,0.9347954949614701,0.4996831432192649,0.5957227241543703,0.08650569034392913,-0.006400751466496426,0,1,109,1577,0.0005927682276229994
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.77,0.0,0.0,0.0,0.0,0.9353882631890931,0.5,0.5957227241543703,0.08650569034392913,0.0,0,0,109,1578,0.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.78,0.0,0.0,0.0,0.0,0.9353882631890931,0.5,0.5957227241543703,0.08650569034392913,0.0,0,0,109,1578,0.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.79,0.0,0.0,0.0,0.0,0.9353882631890931,0.5,0.5957227241543703,0.08650569034392913,0.0,0,0,109,1578,0.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.03_n200_spw20.0,original,0.8,0.0,0.0,0.0,0.0,0.9353882631890931,0.5,0.5957227241543703,0.08650569034392913,0.0,0,0,109,1578,0.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.01,0.12138084632516703,0.2567121997173811,1.0,0.06461173681090694,0.06461173681090694,0.5,0.5763915535865862,0.09256768624774839,0.0,109,1578,0,0,1.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.02,0.12138084632516703,0.2567121997173811,1.0,0.06461173681090694,0.06461173681090694,0.5,0.5763915535865862,0.09256768624774839,0.0,109,1578,0,0,1.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.03,0.12138084632516703,0.2567121997173811,1.0,0.06461173681090694,0.06461173681090694,0.5,0.5763915535865862,0.09256768624774839,0.0,109,1578,0,0,1.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.04,0.12138084632516703,0.2567121997173811,1.0,0.06461173681090694,0.06461173681090694,0.5,0.5763915535865862,0.09256768624774839,0.0,109,1578,0,0,1.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.05,0.12138084632516703,0.2567121997173811,1.0,0.06461173681090694,0.06461173681090694,0.5,0.5763915535865862,0.09256768624774839,0.0,109,1578,0,0,1.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.06,0.12151616499442586,0.25695426685525696,1.0,0.06468842729970327,0.06579727326615294,0.5006337135614702,0.5763915535865862,0.09256768624774839,0.009054715197067445,109,1576,0,2,0.998814463544754
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.07,0.12158393753485779,0.25707547169811323,1.0,0.06472684085510688,0.06639004149377593,0.5009505703422054,0.5763915535865862,0.09256768624774839,0.011093008181869195,109,1575,0,3,0.998221695317131
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.08,0.12165178571428571,0.25719679093912223,1.0,0.0647653000594177,0.06698280972139893,0.5012674271229405,0.5763915535865862,0.09256768624774839,0.012812907392210521,109,1574,0,4,0.997628927089508
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.09,0.1218557853549469,0.2575614366729679,1.0,0.06488095238095239,0.06876111440426794,0.5022179974651457,0.5763915535865862,0.09256768624774839,0.01696501033994349,109,1571,0,7,0.995850622406639
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.1,0.12206047032474804,0.2579271178419309,1.0,0.06499701848539058,0.07053941908713693,0.5031685678073511,0.5763915535865862,0.09256768624774839,0.02029519452218241,109,1568,0,10,0.99407231772377
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.11,0.12226584408300617,0.25829383886255924,1.0,0.06511350059737156,0.07231772377000593,0.5041191381495564,0.5763915535865862,0.09256768624774839,0.02316080760085005,109,1565,0,13,0.992294013040901
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.12,0.12260967379077616,0.2589073634204275,1.0,0.06530856800479329,0.07528156490812092,0.5057034220532319,0.5763915535865862,0.09256768624774839,0.027294040632472715,109,1560,0,18,0.989330171902786
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.13,0.12274774774774774,0.25915359010936756,1.0,0.0653869226154769,0.07646710136336693,0.5063371356147022,0.5763915535865862,0.09256768624774839,0.028787698624319118,109,1558,0,20,0.98814463544754
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.14,0.12302483069977427,0.2596474511672225,1.0,0.06554419723391461,0.07883817427385892,0.5076045627376425,0.5763915535865862,0.09256768624774839,0.03157324690156916,109,1554,0,24,0.9857735625370481
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.15,0.12323346523459582,0.26001908396946566,1.0,0.06566265060240964,0.08061647895672792,0.5085551330798479,0.5763915535865862,0.09256768624774839,0.033518732502264156,109,1551,0,27,0.983995257854179
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.16,0.12372304199772985,0.26089037817137384,1.0,0.06594071385359952,0.08476585655008892,0.5107731305449936,0.5763915535865862,0.09256768624774839,0.03769318024722509,109,1544,0,34,0.979845880260818
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.17,0.12386363636363637,0.26114039290848107,1.0,0.06602059357964869,0.08595139300533491,0.5114068441064639,0.5763915535865862,0.09256768624774839,0.03880944778734329,109,1542,0,36,0.978660343805572
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.18,0.12235563178959405,0.25770712909441235,0.981651376146789,0.06524390243902439,0.09010077059869591,0.5050842432064744,0.5763915535865862,0.09256768624774839,0.015189805330937951,107,1533,2,45,0.972139893301719
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.19,0.12176909821941413,0.2562862669245648,0.9724770642201835,0.06495098039215687,0.0936573799644339,0.5027150847083174,0.5763915535865862,0.09256768624774839,0.007516898843057868,106,1526,3,52,0.967397747480735
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.2,0.12261422787738577,0.25778210116731515,0.9724770642201835,0.0654320987654321,0.1007705986959099,0.5065173660771387,0.5763915535865862,0.09256768624774839,0.01640869154971767,106,1514,3,64,0.9602845287492591
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.21,0.12332751599767307,0.2590420332355816,0.9724770642201835,0.06583850931677018,0.10669828097213989,0.5096859338844898,0.5763915535865862,0.09256768624774839,0.022818124412315087,106,1504,3,74,0.9543568464730291
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.22,0.12361516034985423,0.2595494613124388,0.9724770642201835,0.0660024906600249,0.10906935388263189,0.5109533610074302,0.5763915535865862,0.09256768624774839,0.025190040503205294,106,1500,3,78,0.951985773562537
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.23,0.1242672919109027,0.2606984751598623,0.9724770642201835,0.06637445209768315,0.11440426793123888,0.5138050720340461,0.5763915535865862,0.09256768624774839,0.030203808522347712,106,1491,3,87,0.94665085951393
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.24,0.12307692307692308,0.25780862667327714,0.9541284403669725,0.06578115117014548,0.12151748666271488,0.5090667550377321,0.5763915535865862,0.09256768624774839,0.0183708714729818,104,1477,5,101,0.9371665678719621
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.25,0.12171837708830549,0.254618072890664,0.9357798165137615,0.0650925335035099,0.12744516893894486,0.5036947244799479,0.5763915535865862,0.09256768624774839,0.00706730250288176,102,1465,7,113,0.9288678126852401
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.26,0.12252252252252252,0.2560240963855422,0.9357798165137615,0.06555269922879177,0.13396561944279786,0.5071801490680341,0.5763915535865862,0.09256768624774839,0.013191365711695909,102,1454,7,124,0.9223473621813871
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.27,0.12279635258358662,0.25608519269776875,0.926605504587156,0.06575520833333333,0.14463544754001187,0.5086132719386984,0.5763915535865862,0.09256768624774839,0.01483477014434706,101,1435,8,143,0.9104919976289271
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.28,0.12377450980392157,0.25778458397141396,0.926605504587156,0.06631648063033486,0.15234143449911083,0.5127324100882548,0.5763915535865862,0.09256768624774839,0.021131751084962645,101,1422,8,156,0.9027860106698281
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.29,0.12214682294879704,0.25410677618069816,0.908256880733945,0.06547619047619048,0.15649081209247184,0.5064098091882653,0.5763915535865862,0.09256768624774839,0.01033586731424868,99,1413,10,165,0.8962655601659751
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.3,0.12319296040226273,0.25547445255474455,0.8990825688073395,0.06612685560053981,0.17308832246591582,0.5110114998662807,0.5763915535865862,0.09256768624774839,0.01657075092856882,98,1384,11,194,0.8784825133372851
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.31,0.12548015364916773,0.2593965060878772,0.8990825688073395,0.06744666207845836,0.1902786010669828,0.5202003465075988,0.5763915535865862,0.09256768624774839,0.02873523991110515,98,1355,11,223,0.8612922347362182
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.32,0.12760416666666666,0.26301663982823403,0.8990825688073395,0.06867554309740714,0.20569057498518079,0.5284386228067116,0.5763915535865862,0.09256768624774839,0.0387263569893258,98,1329,11,249,0.8458802608180201
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.33,0.12916111850865514,0.26517222525970474,0.8899082568807339,0.06963388370423547,0.22465915826911678,0.5343077406076674,0.5763915535865862,0.09256768624774839,0.044467185124747635,97,1296,12,282,0.8257261410788381
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.34,0.13224267211997273,0.27034559643255296,0.8899082568807339,0.07142857142857142,0.24540604623592174,0.5453977279333961,0.5763915535865862,0.09256768624774839,0.05633561346863878,97,1261,12,317,0.8049792531120332
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.35,0.1348314606741573,0.2741290691033695,0.8807339449541285,0.07300380228136882,0.2697095435684647,0.5541185567609679,0.5763915535865862,0.09256768624774839,0.06418131395854589,96,1219,13,359,0.7794902193242442
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.36,0.1347985347985348,0.2718676122931442,0.8440366972477065,0.0732484076433121,0.2999407231772377,0.5531970558481878,0.5763915535865862,0.09256768624774839,0.05997232509683278,92,1164,17,414,0.7445168938944873
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.37,0.13756613756613756,0.27575757575757576,0.8348623853211009,0.07495881383855024,0.3236514522821577,0.5616010278950245,0.5763915535865862,0.09256768624774839,0.06742870040601841,91,1123,18,455,0.7196206283343213
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.38,0.140625,0.28002489110143125,0.8256880733944955,0.07685738684884715,0.34795494961470064,0.5703218567225963,0.5763915535865862,0.09256768624774839,0.07503843618818143,90,1081,19,497,0.6941315945465323
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.39,0.1414790996784566,0.2800763844684914,0.8073394495412844,0.07753303964757709,0.3669235328986366,0.5719206753409845,0.5763915535865862,0.09256768624774839,0.07536731285977054,88,1047,21,531,0.6727919383521044
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.4,0.14536340852130325,0.2854330708661417,0.7981651376146789,0.07996323529411764,0.3935981031416716,0.5819089312914966,0.5763915535865862,0.09256768624774839,0.08415891827439873,87,1001,22,577,0.6449318316538234
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.41,0.14482758620689656,0.2824478816408877,0.7706422018348624,0.07992388201712655,0.41197391819798457,0.578920593946582,0.5763915535865862,0.09256768624774839,0.0800676668136358,84,967,25,611,0.6229994072317724
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.42,0.14412811387900357,0.27911784975878706,0.7431192660550459,0.07980295566502463,0.4297569650266746,0.5756153998209323,0.5763915535865862,0.09256768624774839,0.07594327804746724,81,934,28,644,0.6016597510373444
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.43,0.1453541858325667,0.27934936350777934,0.7247706422018348,0.08077709611451943,0.44931831653823356,0.5775310752200555,0.5763915535865862,0.09256768624774839,0.0772289279072405,79,899,30,679,0.5797273266152935
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.44,0.1475095785440613,0.28081692195477753,0.7064220183486238,0.08235294117647059,0.4724362774155305,0.5813478913035894,0.5763915535865862,0.09256768624774839,0.08046894694796253,77,858,32,720,0.5542382928275045
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.45,0.14185814185814186,0.26731927710843373,0.6513761467889908,0.0795964125560538,0.4908120924718435,0.565548656410972,0.5763915535865862,0.09256768624774839,0.06456461217847476,71,821,38,757,0.5287492590397155
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.46,0.13836477987421383,0.2576112412177986,0.6055045871559633,0.07810650887573964,0.5127445168938944,0.5559208613853328,0.5763915535865862,0.09256768624774839,0.05499031359519164,66,779,43,799,0.5008891523414345
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.47,0.13125695216907676,0.2406199021207178,0.5412844036697247,0.07468354430379746,0.5370480142264374,0.5390198951174987,0.5763915535865862,0.09256768624774839,0.03844793990191076,59,731,50,847,0.46828689982216953
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.48,0.12925969447708577,0.233446519524618,0.5045871559633027,0.07412398921832884,0.5607587433313574,0.5346129696166324,0.5763915535865862,0.09256768624774839,0.0342860732246877,55,687,54,891,0.43983402489626555
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.49,0.13102595797280595,0.23327464788732394,0.48623853211009177,0.07571428571428572,0.5832839359810315,0.5381129289194312,0.5763915535865862,0.09256768624774839,0.03803307787287516,53,647,56,931,0.4149377593360996
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.5,0.12483745123537061,0.21897810218978103,0.44036697247706424,0.07272727272727272,0.6010669828097214,0.5262671364286462,0.5763915535865862,0.09256768624774839,0.02646380478735025,48,612,61,966,0.3912270302311796
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.51,0.13146853146853146,0.2255278310940499,0.43119266055045874,0.07755775577557755,0.6318909306461173,0.5384733898443042,0.5763915535865862,0.09256768624774839,0.039428298714299356,47,559,62,1019,0.35921754593953764
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.52,0.13063763608087092,0.21649484536082475,0.3853211009174312,0.07865168539325842,0.6686425607587433,0.5367670143370427,0.5763915535865862,0.09256768624774839,0.038865998212040634,42,492,67,1086,0.31653823355068167
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.53,0.12307692307692308,0.19736842105263158,0.3302752293577982,0.07563025210084033,0.6959098992294013,0.5257206311554516,0.5763915535865862,0.09256768624774839,0.02809977339393802,36,440,73,1138,0.2821576763485477
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.54,0.12830188679245283,0.1983663943990665,0.3119266055045872,0.08076009501187649,0.7261410788381742,0.5333397286078069,0.5763915535865862,0.09256768624774839,0.03787920918817861,34,387,75,1191,0.24955542382928275
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.55,0.11914893617021277,0.17565872020075282,0.25688073394495414,0.07756232686980609,0.7545939537640782,0.5229270589876862,0.5763915535865862,0.09256768624774839,0.02748651816795039,28,333,81,1245,0.21398933017190278
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.56,0.11401425178147269,0.16042780748663102,0.22018348623853212,0.07692307692307693,0.7788974510966212,0.518836990267555,0.5763915535865862,0.09256768624774839,0.023855010462514942,24,288,85,1290,0.18494368701837582
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.57,0.10309278350515463,0.13986013986013987,0.1834862385321101,0.07168458781362007,0.7937166567871962,0.5096772130556622,0.5763915535865862,0.09256768624774839,0.012806888182905003,20,259,89,1319,0.16538233550681683
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.58,0.11142061281337047,0.1457725947521866,0.1834862385321101,0.08,0.8109069353882632,0.5188660596969803,0.5763915535865862,0.09256768624774839,0.026108358050678838,20,230,89,1348,0.14819205690574985
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.59,0.12461059190031153,0.15432098765432098,0.1834862385321101,0.09433962264150944,0.8334321280379372,0.5309066173649144,0.5763915535865862,0.09256768624774839,0.045844187373994275,20,192,89,1386,0.12566686425607587
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.6,0.1267605633802817,0.14729950900163666,0.1651376146788991,0.10285714285714286,0.8529934795494961,0.5328222927640376,0.5763915535865862,0.09256768624774839,0.05292620310439086,18,157,91,1421,0.1037344398340249
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.61,0.11336032388663968,0.12195121951219512,0.12844036697247707,0.10144927536231885,0.8701837581505631,0.5249299426750852,0.5763915535865862,0.09256768624774839,0.044725249489869036,14,124,95,1454,0.08180201541197392
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.62,0.11764705882352941,0.11861313868613138,0.11926605504587157,0.11607142857142858,0.8844101956135151,0.5282642062301601,0.5763915535865862,0.09256768624774839,0.0558192821364585,13,99,96,1479,0.06639004149377593
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.63,0.1134020618556701,0.10556621880998081,0.10091743119266056,0.12941176470588237,0.8980438648488441,0.5270113138219323,0.5763915535865862,0.09256768624774839,0.06071580171589511,11,74,98,1504,0.05038529934795495
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.64,0.06936416184971098,0.06,0.05504587155963303,0.09375,0.9045643153526971,0.5091452424971803,0.5763915535865862,0.09256768624774839,0.023536545605794105,6,58,103,1520,0.03793716656787196
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.65,0.06134969325153374,0.05102040816326531,0.045871559633027525,0.09259259259259259,0.9093064611736811,0.5074097975604935,0.5763915535865862,0.09256768624774839,0.02069727236481879,5,49,104,1529,0.032009484291641965
